1472	0.8440892
1473	0.8439525
1474	0.8438163
1475	0.8436806
1476	0.8435453
1477	0.8434106
1478	0.8432763
1479	0.8431426
1480	0.8430094
1481	0.8428766
1482	0.8427444
1483	0.8426128
1484	0.8424817
1485	0.842351
1486	0.8422211
1487	0.8420916
1488	0.8419628
1489	0.8418343
1490	0.8417066
1491	0.8415794
1492	0.8414527
1493	0.8413267
1494	0.8412013
1495	0.8410764
1496	0.8409524
1497	0.8408287
1498	0.8407056
1499	0.8405833
1500	0.8404616
1501	0.8402926
1502	0.8401245
1503	0.8399572
1504	0.8397803
1505	0.8396044
1506	0.8394295
1507	0.8392554
1508	0.8390824
1509	0.8389103
1510	0.8387392
1511	0.838569
1512	0.8383999
1513	0.8382317
1514	0.8380648
1515	0.8378986
1516	0.8377337
1517	0.8375697
1518	0.8374068
1519	0.8372451
1520	0.8370845
1521	0.8369248
1522	0.8367664
1523	0.8366091
1524	0.8364529
1525	0.8362978
1526	0.8361441
1527	0.8359913
1528	0.8358397
1529	0.8356894
1530	0.8355402
1531	0.8353924
1532	0.8352457
1533	0.8351003
1534	0.8349562
1535	0.8348133
1536	0.8346716
1537	0.8345312
1538	0.8343922
1539	0.8342545
1540	0.8341179
1541	0.8339828
1542	0.8338491
1543	0.8337167
1544	0.8335856
1545	0.8334559
1546	0.8333277
1547	0.8332008
1548	0.8330752
1549	0.8329512
1550	0.8332248
1551	0.8331111
1552	0.8329986
1553	0.8328876
1554	0.8327783
1555	0.8326706
1556	0.8325641
1557	0.8324592
1558	0.832356
1559	0.8322542
1560	0.8321539
1561	0.832055
1562	0.8319579
1563	0.8318624
1564	0.8317684
1565	0.8316761
1566	0.8315853
1567	0.8314961
1568	0.8314086
1569	0.8313226
1570	0.8312383
1571	0.8311557
1572	0.8310747
1573	0.8309954
1574	0.8309177
1575	0.8308419
1576	0.8307675
1577	0.8306949
1578	0.830624
1579	0.8305549
1580	0.8304875
1581	0.8304219
1582	0.8303578
1583	0.8302957
1584	0.8302352
1585	0.8301766
1586	0.8301195
1587	0.8300643
